latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-37.785587,144.93976,19.0,36000,Australia/Sydney,GMT+10

time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),sunshine_duration (s),rain_sum (mm),precipitation_sum (mm),snowfall_sum (cm),daylight_duration (s)
2019-07-01,10.3,13.4,7.3,5.4,8.3,2.5,25838.32,0.00,0.00,0.00,34497.28
2019-07-02,10.7,15.6,7.9,7.2,12.4,2.6,26073.13,1.20,1.20,0.00,34528.68
2019-07-03,9.2,13.7,5.9,7.7,12.3,3.6,32400.00,0.20,0.20,0.00,34563.27
2019-07-04,7.1,11.4,3.7,5.3,10.6,1.5,22802.24,0.00,0.00,0.00,34600.97
2019-07-05,7.9,15.6,3.4,6.1,14.9,1.2,32400.00,0.00,0.00,0.00,34641.71
2019-07-06,10.2,17.7,5.0,8.0,16.0,2.5,32400.00,0.00,0.00,0.00,34685.42
2019-07-07,11.7,17.1,7.6,9.4,14.1,5.3,21092.29,8.40,8.40,0.00,34732.02
2019-07-08,11.0,15.0,8.1,9.2,12.0,6.5,32476.07,3.00,3.00,0.00,34781.44
2019-07-09,9.6,14.0,5.0,7.2,12.3,2.6,32400.00,0.60,0.60,0.00,34833.61
2019-07-10,11.0,14.1,8.6,5.9,7.5,3.4,19074.23,9.80,9.80,0.00,34888.45
2019-07-11,9.9,13.3,7.6,5.8,8.7,2.8,16710.46,2.90,2.90,0.00,34945.89
2019-07-12,11.0,14.1,7.2,6.8,11.6,2.4,13974.30,3.20,3.20,0.00,35005.86
2019-07-13,7.8,10.5,6.0,3.2,4.9,1.7,30135.70,0.90,0.90,0.00,35068.27
2019-07-14,9.3,12.5,5.5,5.0,8.0,1.8,4144.40,3.50,3.50,0.00,35133.05
2019-07-15,11.0,13.7,8.4,7.6,10.5,4.3,19929.51,0.70,0.70,0.00,35200.14
2019-07-16,11.6,13.8,10.4,9.0,10.7,7.9,10359.42,0.90,0.90,0.00,35269.46
2019-07-17,10.3,13.3,8.6,7.4,10.1,5.8,12769.63,1.80,1.80,0.00,35340.92
2019-07-18,10.2,14.1,6.4,6.9,10.3,4.0,27411.06,0.80,0.80,0.00,35414.48
2019-07-19,10.7,14.1,7.8,8.4,12.1,5.2,32400.00,2.10,2.10,0.00,35490.62
2019-07-20,11.8,15.8,8.1,7.4,10.7,4.8,32400.00,0.00,0.00,0.00,35569.66
2019-07-21,11.3,14.8,7.7,7.0,12.0,3.7,25200.00,1.30,1.30,0.00,35651.48
2019-07-22,10.9,15.2,7.4,6.0,9.9,3.5,32971.31,0.00,0.00,0.00,35735.96
2019-07-23,11.3,13.9,8.1,6.7,9.1,4.4,27610.23,4.30,4.30,0.00,35822.96
2019-07-24,9.7,13.9,5.4,6.6,11.4,2.0,14544.53,0.00,0.00,0.00,35912.39
2019-07-25,11.6,15.6,8.6,8.6,12.8,5.5,20534.73,0.00,0.00,0.00,36004.10
2019-07-26,11.3,15.1,9.8,9.0,13.9,6.0,11855.07,8.40,8.40,0.00,36098.00
2019-07-27,10.6,14.1,7.7,9.4,12.6,6.0,22533.42,1.10,1.10,0.00,36193.96
2019-07-28,9.0,14.2,3.3,6.9,12.4,0.9,29687.34,0.00,0.00,0.00,36291.87
2019-07-29,10.4,14.1,8.1,8.5,12.0,6.4,25983.01,1.40,1.40,0.00,36391.61
2019-07-30,8.7,11.5,5.1,5.9,7.9,2.3,30325.19,0.20,0.20,0.00,36493.08
2019-07-31,7.0,12.1,2.0,5.0,10.1,-0.3,33780.59,0.00,0.00,0.00,36596.16
2019-08-01,8.2,13.1,3.6,6.2,10.7,1.5,28371.96,0.30,0.30,0.00,36700.76
2019-08-02,10.2,12.9,7.1,8.3,10.7,5.2,24256.54,0.30,0.30,0.00,36806.75
2019-08-03,10.9,13.8,8.9,8.7,11.3,6.4,17467.52,2.70,2.70,0.00,36914.05
2019-08-04,9.9,12.8,7.1,8.4,11.4,5.6,22720.53,0.00,0.00,0.00,37022.54
2019-08-05,10.3,15.0,7.5,7.0,11.4,4.4,30446.59,0.00,0.00,0.00,37132.12
2019-08-06,9.8,12.6,7.6,4.9,7.8,1.2,7736.30,3.20,3.20,0.00,37242.71
2019-08-07,9.9,13.1,7.4,6.9,11.0,4.0,25208.14,5.60,5.60,0.00,37354.20
2019-08-08,8.7,11.5,6.2,5.0,6.8,2.3,29131.00,16.10,16.10,0.00,37467.24
2019-08-09,7.0,8.8,2.8,1.7,3.8,-0.2,19207.79,6.20,6.20,0.00,37582.29
2019-08-10,6.6,10.4,2.8,2.5,6.6,-0.5,28429.47,6.70,6.70,0.00,37699.20
2019-08-11,8.0,11.2,4.0,3.9,7.6,-0.0,33916.86,6.10,6.30,0.14,37817.86
2019-08-12,9.5,11.9,7.4,6.4,8.6,4.7,31825.02,5.30,5.30,0.00,37938.17
2019-08-13,9.7,12.4,7.6,8.0,11.5,5.4,1714.50,1.20,1.20,0.00,38060.00
2019-08-14,10.1,14.6,6.4,7.5,11.7,4.0,24348.72,0.10,0.10,0.00,38183.23
2019-08-15,11.3,15.0,6.8,6.3,9.7,2.4,24585.27,0.00,0.00,0.00,38307.77
2019-08-16,11.0,15.6,7.9,6.6,12.6,3.6,20942.11,8.60,8.60,0.00,38433.49
2019-08-17,9.4,14.9,4.2,7.5,13.3,2.2,38031.27,0.10,0.10,0.00,38560.30
2019-08-18,11.4,16.5,6.9,6.3,11.7,1.8,24814.87,3.00,3.00,0.00,38688.09
2019-08-19,8.0,11.4,5.1,3.5,6.2,0.5,37766.59,1.10,1.10,0.00,38816.76
2019-08-20,11.5,14.6,8.1,7.7,10.3,5.0,10384.93,0.10,0.10,0.00,38946.20
2019-08-21,12.7,15.2,11.3,8.8,10.2,7.4,30698.97,1.80,1.80,0.00,39076.32
2019-08-22,10.2,11.9,5.6,6.1,7.3,3.0,36928.47,0.70,0.70,0.00,39207.02
2019-08-23,8.6,14.5,2.2,5.3,10.5,-0.7,38800.81,0.00,0.00,0.00,39338.20
2019-08-24,11.1,16.6,7.0,6.2,11.7,1.3,38215.01,3.10,3.10,0.00,39469.77
2019-08-25,8.2,12.5,4.4,5.6,9.2,1.7,34445.78,0.10,0.10,0.00,39601.64
2019-08-26,8.8,13.4,4.2,6.9,11.0,1.8,38755.07,0.20,0.20,0.00,39733.72
2019-08-27,9.1,14.6,3.5,6.8,12.9,0.8,39003.42,0.00,0.00,0.00,39865.91
2019-08-28,8.9,13.9,6.3,5.6,9.7,3.3,14400.00,6.40,6.40,0.00,39998.92
2019-08-29,8.3,12.4,3.8,5.1,8.3,0.6,39104.12,0.10,0.10,0.00,40133.21
2019-08-30,7.0,13.5,2.4,5.3,12.5,0.2,36972.45,0.00,0.00,0.00,40268.68
2019-08-31,10.4,16.9,3.2,7.0,12.7,0.5,39204.70,0.00,0.00,0.00,40405.23
2019-09-01,12.3,18.0,9.1,8.8,13.8,6.5,14400.00,3.20,3.20,0.00,40542.77
2019-09-02,12.4,17.4,6.8,10.2,14.9,4.9,30921.68,0.00,0.00,0.00,40681.20
2019-09-03,12.7,19.6,7.5,11.4,20.3,5.5,39355.34,0.50,0.50,0.00,40820.41
2019-09-04,11.5,18.2,6.4,10.2,17.0,4.9,37325.02,2.80,2.80,0.00,40960.33
2019-09-05,13.4,19.5,8.4,12.4,18.7,7.0,38731.22,2.80,2.80,0.00,41100.85
2019-09-06,10.9,15.4,8.5,8.6,12.5,4.7,28502.04,14.90,14.90,0.00,41241.89
2019-09-07,9.6,12.5,7.6,5.0,7.3,3.3,33374.73,1.10,1.10,0.00,41383.35
2019-09-08,9.3,14.4,6.3,5.7,11.1,3.0,18000.00,4.40,4.40,0.00,41525.15
2019-09-09,9.3,11.9,7.0,4.4,6.5,1.3,39600.00,1.60,1.60,0.00,41667.20
2019-09-10,9.4,14.1,5.7,7.2,12.1,3.2,39185.80,0.10,0.10,0.00,41809.41
2019-09-11,11.4,19.1,2.5,8.6,16.3,-0.0,40224.07,0.00,0.00,0.00,41951.70
2019-09-12,13.0,19.3,9.7,9.3,17.2,5.1,32400.00,6.70,6.70,0.00,42093.98
2019-09-13,12.2,17.6,7.7,10.3,16.3,5.8,29386.02,0.10,0.10,0.00,42236.16
2019-09-14,12.9,18.3,6.9,11.3,17.4,4.6,40374.62,0.00,0.00,0.00,42378.16
2019-09-15,15.2,20.4,11.9,12.7,17.9,7.5,28498.22,17.90,17.90,0.00,42519.89
2019-09-16,10.0,13.5,6.4,6.4,11.5,3.7,37243.26,6.80,6.80,0.00,42661.28
2019-09-17,8.6,13.1,4.5,5.4,10.6,1.7,41109.47,0.00,0.00,0.00,42803.04
2019-09-18,9.6,18.6,1.8,8.2,18.7,-0.7,41353.75,0.00,0.00,0.00,42945.67
2019-09-19,15.5,21.9,6.1,12.5,19.3,3.6,42014.62,0.00,0.00,0.00,43089.07
2019-09-20,20.5,24.5,17.4,17.4,22.9,12.9,40967.34,0.00,0.00,0.00,43233.16
2019-09-21,17.0,21.0,10.2,13.5,17.7,7.7,28389.46,2.60,2.60,0.00,43377.84
2019-09-22,10.3,14.2,5.7,7.1,9.9,2.6,32617.75,0.60,0.60,0.00,43523.01
2019-09-23,10.1,14.1,7.9,7.4,10.3,4.9,39078.20,3.20,3.20,0.00,43668.60
2019-09-24,10.2,14.2,6.4,7.8,11.3,4.0,31608.58,1.10,1.10,0.00,43814.50
2019-09-25,10.7,14.9,5.6,9.1,13.8,3.3,41714.17,1.10,1.10,0.00,43960.64
2019-09-26,12.2,18.8,6.1,10.6,18.1,4.6,32400.00,0.00,0.00,0.00,44106.92
2019-09-27,11.8,19.1,8.4,7.6,16.9,5.3,22689.62,6.30,6.30,0.00,44253.25
2019-09-28,10.2,13.6,6.9,7.5,11.3,3.8,41461.41,0.00,0.00,0.00,44399.54
2019-09-29,10.8,15.2,6.7,8.2,12.3,4.8,40593.84,0.70,0.70,0.00,44545.70
2019-09-30,10.3,13.8,5.7,7.5,10.8,3.0,37747.25,0.50,0.50,0.00,44691.64
2019-10-01,11.3,20.4,2.2,9.9,21.0,-0.2,43141.50,0.00,0.00,0.00,44837.27
2019-10-02,16.5,24.9,7.8,14.4,22.6,5.3,43200.00,0.00,0.00,0.00,44982.49
2019-10-03,18.1,27.1,12.4,16.2,26.7,11.2,43200.00,0.00,0.00,0.00,45127.22
2019-10-04,12.5,15.3,9.9,10.7,13.5,8.6,21373.60,2.20,2.20,0.00,45271.35
2019-10-05,13.6,20.7,5.8,12.7,19.7,3.2,37239.11,0.40,0.40,0.00,45414.80
2019-10-06,19.9,23.8,13.0,16.8,22.4,11.2,27778.67,0.10,0.10,0.00,45557.47
2019-10-07,13.0,15.5,10.1,11.1,13.7,8.4,39191.93,1.80,1.80,0.00,45700.14
2019-10-08,10.7,13.4,8.1,7.2,10.3,5.4,43200.00,3.90,3.90,0.00,45843.35
2019-10-09,11.5,14.1,9.2,8.5,11.1,6.2,31719.25,2.70,2.70,0.00,45987.00
2019-10-10,11.1,14.0,9.1,9.1,11.1,7.6,22850.93,2.70,2.70,0.00,46130.98
2019-10-11,12.5,17.4,9.2,10.3,17.5,7.1,43506.16,1.40,1.40,0.00,46275.20
2019-10-12,12.5,19.1,6.2,11.2,20.1,4.1,43772.27,0.40,0.40,0.00,46419.55
2019-10-13,14.5,21.0,6.9,12.0,18.1,5.0,39225.05,0.00,0.00,0.00,46563.93
2019-10-14,16.9,24.8,12.6,14.8,23.9,10.2,43718.87,1.60,1.60,0.00,46708.23
2019-10-15,14.0,17.3,11.9,12.6,16.7,10.8,33308.25,0.40,0.40,0.00,46852.34
2019-10-16,14.0,19.4,10.6,13.0,16.6,10.1,25694.60,4.90,4.90,0.00,46996.16
2019-10-17,11.3,15.1,8.2,7.8,10.8,5.3,40332.95,5.20,5.20,0.00,47139.57
2019-10-18,13.0,19.5,5.8,9.2,14.2,2.6,44076.94,0.50,0.50,0.00,47282.47
2019-10-19,11.0,15.3,7.8,7.6,11.4,4.9,44305.51,2.60,2.60,0.00,47424.74
2019-10-20,12.3,16.6,7.9,9.9,13.3,5.1,34419.98,0.10,0.10,0.00,47566.26
2019-10-21,12.5,16.1,9.4,11.2,15.7,7.9,45506.52,0.00,0.00,0.00,47706.92
2019-10-22,13.6,19.1,9.6,13.0,20.0,8.5,42265.04,0.00,0.00,0.00,47846.59
2019-10-23,16.5,27.6,6.4,15.8,28.6,4.8,46493.54,0.00,0.00,0.00,47985.16
2019-10-24,22.6,31.5,10.6,19.4,28.9,8.4,46816.02,0.00,0.00,0.00,48122.50
2019-10-25,20.2,24.9,13.8,16.8,20.8,11.2,32163.98,5.00,5.00,0.00,48258.48
2019-10-26,12.7,14.9,9.8,7.8,11.1,5.3,47467.32,1.80,1.80,0.00,48392.97
2019-10-27,12.3,17.0,7.6,9.4,13.3,4.7,25309.58,0.50,0.50,0.00,48526.85
2019-10-28,13.5,20.1,8.4,12.5,21.2,6.6,46627.54,0.00,0.00,0.00,48660.69
2019-10-29,19.1,29.1,8.1,16.4,26.2,6.0,48265.05,0.00,0.00,0.00,48794.39
2019-10-30,18.1,25.6,10.7,18.1,27.4,10.1,47591.82,0.00,0.00,0.00,48927.81
2019-10-31,25.1,32.5,14.4,21.8,28.8,13.7,48529.67,0.00,0.00,0.00,49060.82
2019-11-01,26.9,33.8,20.4,23.5,29.3,16.9,42307.82,0.00,0.00,0.00,49193.30
2019-11-02,17.7,25.1,14.9,17.8,22.3,14.2,11120.04,18.70,18.70,0.00,49325.12
2019-11-03,15.6,20.2,12.5,14.9,19.7,11.8,15265.07,7.70,7.70,0.00,49456.13
2019-11-04,11.4,15.8,8.4,9.7,14.4,5.6,30808.83,15.90,15.90,0.00,49586.21
2019-11-05,12.2,17.8,5.8,10.2,17.7,2.8,48892.30,0.00,0.00,0.00,49715.20
2019-11-06,16.2,22.2,11.4,12.1,17.5,7.9,35204.29,0.90,0.90,0.00,49842.96
2019-11-07,13.3,16.1,11.1,9.2,11.5,6.9,17898.92,6.60,6.60,0.00,49969.36
2019-11-08,10.7,13.6,7.4,7.0,10.5,3.1,49555.17,7.90,7.90,0.00,50094.24
2019-11-09,10.9,13.6,6.3,6.9,9.6,2.4,13452.30,0.20,0.20,0.00,50217.44
2019-11-10,13.4,16.8,10.9,11.2,14.9,7.8,9114.65,0.20,0.20,0.00,50338.81
2019-11-11,19.3,26.9,9.3,16.5,24.5,7.6,49891.45,0.00,0.00,0.00,50458.20
2019-11-12,13.9,23.0,8.9,9.3,16.2,4.6,43200.00,3.60,3.60,0.00,50575.43
2019-11-13,12.5,16.0,8.2,8.7,11.5,4.3,14945.85,0.10,0.10,0.00,50690.36
2019-11-14,15.8,21.0,10.9,13.2,17.8,8.7,25598.53,0.20,0.20,0.00,50802.80
2019-11-15,14.4,18.1,10.8,11.4,14.5,7.5,17651.20,0.50,0.50,0.00,50912.60
2019-11-16,12.4,17.1,7.5,9.4,13.8,4.6,36032.84,0.20,0.20,0.00,51020.58
2019-11-17,12.1,15.4,9.5,9.5,12.9,6.9,49786.74,0.50,0.50,0.00,51127.33
2019-11-18,16.1,26.0,7.0,14.9,25.9,5.1,50213.51,0.00,0.00,0.00,51232.72
2019-11-19,14.0,18.6,8.2,12.9,18.3,7.4,50252.17,0.00,0.00,0.00,51336.62
2019-11-20,21.5,32.9,8.1,19.9,31.9,7.5,50289.11,0.00,0.00,0.00,51438.89
2019-11-21,26.0,41.0,14.4,21.1,35.1,12.0,44050.22,0.10,0.10,0.00,51539.41
2019-11-22,15.2,19.5,11.4,13.2,18.4,10.2,44667.35,0.80,0.80,0.00,51638.03
2019-11-23,15.6,25.0,8.8,13.6,23.1,7.4,50389.30,0.00,0.00,0.00,51734.61
2019-11-24,16.2,22.5,11.0,15.4,22.8,10.2,49072.39,0.00,0.00,0.00,51829.02
2019-11-25,19.7,28.8,10.4,17.2,26.6,8.6,28847.53,0.00,0.00,0.00,51921.09
2019-11-26,12.9,15.0,10.7,9.2,11.9,7.0,35188.26,12.00,12.00,0.00,52010.70
2019-11-27,15.0,24.4,6.7,13.2,23.7,3.8,50400.00,0.00,0.00,0.00,52097.70
2019-11-28,15.9,21.8,10.8,15.1,22.4,10.0,50400.00,0.00,0.00,0.00,52181.93
2019-11-29,14.8,20.7,9.6,14.0,21.6,8.7,39600.00,4.10,4.10,0.00,52263.23
2019-11-30,13.3,17.5,10.8,11.7,17.2,9.0,50400.00,4.70,4.70,0.00,52341.48
2019-12-01,12.6,15.6,10.8,9.6,12.3,8.1,2766.29,5.30,5.30,0.00,52416.50
2019-12-02,11.5,14.6,8.8,6.7,8.6,4.6,33245.16,0.50,0.50,0.00,52488.14
2019-12-03,15.4,20.7,10.9,11.1,15.6,6.8,29371.62,0.20,0.20,0.00,52556.25
2019-12-04,16.1,22.5,11.9,12.9,18.6,8.5,39467.84,0.10,0.10,0.00,52620.68
2019-12-05,16.3,23.2,9.6,13.6,19.1,8.5,46242.12,0.00,0.00,0.00,52681.28
2019-12-06,15.1,19.5,11.3,11.6,15.2,9.0,27275.46,0.10,0.10,0.00,52738.54
2019-12-07,14.6,22.4,8.4,12.7,22.2,6.7,50581.95,0.00,0.00,0.00,52792.84
2019-12-08,18.1,24.6,12.2,17.9,25.4,11.9,43200.00,0.10,0.10,0.00,52844.14
2019-12-09,24.7,38.6,14.2,22.4,34.9,13.4,50400.00,0.20,0.20,0.00,52892.36
2019-12-10,15.2,16.7,12.6,12.6,14.8,10.8,33726.98,0.60,0.60,0.00,52937.45
2019-12-11,15.5,19.4,12.6,13.3,17.8,10.8,42030.10,0.10,0.10,0.00,52979.34
2019-12-12,14.9,17.6,12.2,12.2,14.9,10.6,32407.87,0.30,0.30,0.00,53017.96
2019-12-13,15.7,21.6,9.4,13.3,18.2,6.9,41175.01,0.00,0.00,0.00,53053.28
2019-12-14,16.7,20.9,13.8,15.2,18.9,12.5,22668.83,0.20,0.20,0.00,53085.21
2019-12-15,17.5,21.7,14.2,16.5,20.3,13.6,31091.76,0.00,0.00,0.00,53113.71
2019-12-16,17.0,22.0,11.6,16.4,21.9,10.8,51038.14,0.00,0.00,0.00,53138.72
2019-12-17,20.8,30.3,10.9,21.0,31.3,10.6,50688.75,0.00,0.00,0.00,53160.19
2019-12-18,27.3,40.4,13.6,26.5,39.0,13.7,50999.90,0.00,0.00,0.00,53178.06
2019-12-19,19.9,23.8,15.3,19.4,24.4,14.8,51641.94,0.00,0.00,0.00,53192.28
2019-12-20,29.5,43.7,11.9,27.7,39.8,12.0,50964.82,0.00,0.00,0.00,53202.80
2019-12-21,18.5,27.4,14.1,15.5,26.6,10.4,50203.98,0.10,0.10,0.00,53209.57
2019-12-22,16.3,20.4,13.4,13.6,18.9,10.2,51408.13,0.00,0.00,0.00,53212.55
2019-12-23,15.8,21.6,8.6,14.6,22.1,7.3,46969.14,0.00,0.00,0.00,53211.69
2019-12-24,18.4,23.9,12.3,17.6,23.8,11.8,50525.66,0.00,0.00,0.00,53206.96
2019-12-25,20.6,30.1,12.1,20.4,31.0,11.7,51800.36,0.00,0.00,0.00,53198.30
2019-12-26,18.0,21.4,13.8,17.2,21.3,13.1,41021.09,0.00,0.00,0.00,53185.62
2019-12-27,19.6,27.8,13.2,19.7,28.6,12.8,51445.64,0.00,0.00,0.00,53168.93
2019-12-28,24.4,33.2,18.4,23.4,31.8,18.2,30203.42,0.00,0.00,0.00,53148.28
2019-12-29,24.0,33.5,16.5,24.6,34.7,17.4,51279.49,0.00,0.00,0.00,53123.76
2019-12-30,30.0,42.3,18.2,27.0,36.7,17.6,39747.50,0.10,0.10,0.00,53095.44
2019-12-31,18.0,21.1,14.5,15.4,19.2,13.1,46638.98,2.70,2.70,0.00,53063.41
2020-01-01,18.1,25.5,11.2,16.9,25.3,10.2,52104.57,0.00,0.00,0.00,53027.74
2020-01-02,19.0,25.5,12.2,18.3,25.5,12.3,52048.57,0.00,0.00,0.00,52988.51
2020-01-03,23.1,34.9,12.9,23.4,35.4,12.3,51991.74,0.00,0.00,0.00,52945.81
2020-01-04,21.1,26.8,15.5,17.7,26.6,11.9,51934.21,0.00,0.00,0.00,52899.72
2020-01-05,14.8,16.5,12.9,12.0,13.3,11.2,619.52,5.90,5.90,0.00,52850.32
2020-01-06,15.5,19.0,12.6,14.7,17.7,11.1,7919.05,7.40,7.40,0.00,52797.70
2020-01-07,18.4,21.5,15.2,18.0,20.1,15.7,32581.79,0.90,0.90,0.00,52741.96
2020-01-08,19.9,24.0,16.2,19.5,24.2,16.2,44533.21,0.00,0.00,0.00,52683.16
2020-01-09,24.1,32.7,16.4,25.8,36.1,16.8,47202.61,0.00,0.00,0.00,52621.40
2020-01-10,22.4,35.4,14.1,20.9,33.1,12.7,21967.60,10.60,10.60,0.00,52556.76
2020-01-11,15.6,17.8,13.4,12.3,14.0,10.8,28675.40,0.10,0.10,0.00,52489.34
2020-01-12,16.6,20.1,13.7,14.7,19.5,11.5,41701.93,0.40,0.40,0.00,52419.20
2020-01-13,22.2,31.5,11.0,21.7,31.7,10.6,49786.96,0.00,0.00,0.00,52346.46
2020-01-14,23.8,31.8,15.2,25.1,35.0,15.9,50137.32,0.00,0.00,0.00,52271.18
2020-01-15,24.8,34.7,17.1,24.6,34.7,17.1,42894.85,1.40,1.40,0.00,52192.71
2020-01-16,16.8,18.9,14.2,14.4,17.9,10.8,21880.19,1.50,1.50,0.00,52110.67
2020-01-17,18.1,24.0,14.0,16.2,22.3,10.9,43176.21,0.00,0.00,0.00,52025.23
2020-01-18,20.1,28.4,11.1,20.6,29.4,11.0,45303.81,0.20,0.20,0.00,51936.54
2020-01-19,21.1,28.1,15.3,22.5,30.4,16.0,39406.84,0.00,0.00,0.00,51844.79
2020-01-20,18.3,21.5,15.4,18.4,23.3,13.6,16691.36,16.60,16.60,0.00,51750.14
2020-01-21,16.9,22.0,12.6,16.1,23.7,11.9,40800.58,0.50,0.50,0.00,51652.74
2020-01-22,22.7,32.0,12.8,19.8,27.1,12.5,36853.46,3.50,3.50,0.00,51552.76
2020-01-23,16.7,20.9,11.0,14.8,16.6,8.9,31742.62,28.20,28.20,0.00,51450.36
2020-01-24,17.0,22.4,10.1,15.2,20.7,7.3,37838.99,0.00,0.00,0.00,51345.69
2020-01-25,19.6,26.0,12.1,19.9,29.3,11.4,47377.29,0.00,0.00,0.00,51238.91
2020-01-26,18.6,24.6,14.6,18.8,26.1,15.1,46101.70,0.10,0.10,0.00,51130.17
2020-01-27,17.7,22.8,12.8,17.8,24.5,13.2,43412.13,0.00,0.00,0.00,51019.62
2020-01-28,17.6,23.8,11.7,17.7,25.4,11.6,45313.50,0.00,0.00,0.00,50907.41
2020-01-29,21.4,29.2,15.7,22.5,32.3,16.0,44123.43,0.00,0.00,0.00,50793.68
2020-01-30,26.6,38.1,14.1,25.3,37.2,12.2,47938.67,0.00,0.00,0.00,50678.56
2020-01-31,31.3,42.5,18.9,29.8,41.5,17.5,43230.65,0.00,0.00,0.00,50562.21
2020-02-01,21.2,26.8,16.0,22.8,31.5,16.4,0.00,29.20,29.20,0.00,50444.75
2020-02-02,18.2,23.8,14.7,16.9,21.2,13.2,39104.00,11.60,11.60,0.00,50326.33
2020-02-03,15.0,16.9,13.2,11.0,13.4,9.7,37848.77,0.40,0.40,0.00,50207.06
2020-02-04,15.4,19.5,12.2,12.6,18.2,9.4,42049.06,0.00,0.00,0.00,50086.06
2020-02-05,15.5,21.2,8.9,13.9,21.3,6.9,46951.32,0.00,0.00,0.00,49962.74
2020-02-06,19.1,26.0,11.6,19.8,28.0,11.0,46800.00,0.00,0.00,0.00,49837.27
2020-02-07,20.4,25.5,16.6,21.8,28.4,18.1,45562.32,0.00,0.00,0.00,49709.81
2020-02-08,23.0,30.0,17.4,22.4,29.7,18.4,46800.00,0.00,0.00,0.00,49580.51
2020-02-09,22.0,29.5,17.6,21.0,28.5,17.2,40898.35,0.20,0.20,0.00,49449.54
2020-02-10,21.0,27.7,17.9,21.9,28.2,17.3,5412.20,1.10,1.10,0.00,49317.05
2020-02-11,21.4,25.6,18.1,22.7,26.8,20.1,36144.33,0.40,0.40,0.00,49183.18
2020-02-12,21.9,26.9,18.6,22.4,27.1,19.1,22013.15,0.80,0.80,0.00,49048.08
2020-02-13,23.8,31.1,18.3,25.3,33.9,18.8,46800.00,0.60,0.60,0.00,48911.90
2020-02-14,24.5,32.5,18.0,27.1,34.6,20.5,39868.39,9.50,9.50,0.00,48774.78
2020-02-15,18.8,19.8,17.2,19.0,22.6,16.2,0.00,5.70,5.70,0.00,48636.85
2020-02-16,19.6,23.8,15.9,19.4,23.7,15.5,46800.00,0.10,0.10,0.00,48498.25
2020-02-17,20.0,26.5,14.4,21.3,29.6,15.0,46314.24,0.00,0.00,0.00,48359.11
2020-02-18,17.9,21.4,14.9,18.6,23.5,12.4,28555.84,22.40,22.40,0.00,48219.55
2020-02-19,15.8,19.1,14.3,12.6,15.3,11.0,37749.84,14.60,14.60,0.00,48079.73
2020-02-20,15.5,17.7,13.7,12.9,15.1,10.9,13205.62,3.70,3.70,0.00,47939.74
2020-02-21,15.7,18.4,13.2,13.5,15.3,11.1,38215.59,3.20,3.20,0.00,47799.72
2020-02-22,15.7,21.0,10.1,14.8,21.5,8.7,46753.84,0.00,0.00,0.00,47659.79
2020-02-23,19.9,32.2,10.9,20.2,32.6,10.4,46690.91,0.00,0.00,0.00,47520.06
2020-02-24,19.4,25.6,14.2,20.9,28.1,15.0,24172.27,0.30,0.30,0.00,47379.66
2020-02-25,21.9,30.3,16.9,22.6,31.8,17.3,46566.20,0.50,0.50,0.00,47237.98
2020-02-26,15.6,18.8,12.4,13.5,17.2,11.0,38735.26,1.30,1.30,0.00,47095.15
2020-02-27,14.8,19.9,8.9,12.3,16.5,6.3,39958.53,0.00,0.00,0.00,46951.29
2020-02-28,16.3,20.0,13.6,15.0,18.7,12.4,32925.50,0.10,0.10,0.00,46806.52
2020-02-29,16.9,22.2,11.9,17.0,23.4,11.3,42052.05,0.00,0.00,0.00,46660.96
2020-03-01,20.8,31.6,11.7,20.0,29.8,11.6,38816.29,0.90,0.90,0.00,46514.71
2020-03-02,15.5,17.9,13.6,12.7,19.7,10.5,42660.38,6.90,6.90,0.00,46367.91
2020-03-03,15.9,19.6,13.8,13.7,18.3,11.2,42757.36,0.00,0.00,0.00,46220.66
2020-03-04,16.7,21.6,11.8,17.3,22.5,11.0,11000.75,5.00,5.00,0.00,46073.06
2020-03-05,18.2,20.5,16.7,19.3,21.4,16.0,7732.21,22.20,22.20,0.00,45925.23
2020-03-06,16.3,18.2,15.2,14.3,15.6,12.7,27185.95,1.40,1.40,0.00,45777.27
2020-03-07,16.7,19.1,14.6,15.2,18.4,12.7,39863.92,1.50,1.50,0.00,45629.29
2020-03-08,16.2,21.5,12.1,14.8,19.8,11.1,43671.75,0.20,0.20,0.00,45481.40
2020-03-09,15.2,20.2,10.8,13.5,18.5,9.5,44811.20,0.00,0.00,0.00,45333.69
2020-03-10,15.2,21.4,8.8,15.1,23.9,7.9,44664.18,0.00,0.00,0.00,45186.29
2020-03-11,20.0,28.7,12.0,19.8,30.0,11.3,44330.30,0.00,0.00,0.00,45039.27
2020-03-12,22.2,27.9,16.9,20.3,26.7,14.6,44371.40,0.00,0.00,0.00,44892.75
2020-03-13,19.7,27.1,13.9,16.1,25.4,9.1,31112.15,3.60,3.60,0.00,44746.83
2020-03-14,14.3,16.6,12.9,9.9,11.6,7.9,17942.99,0.40,0.40,0.00,44601.61
2020-03-15,14.2,18.7,9.9,12.3,16.1,8.7,35189.42,0.10,0.10,0.00,44456.29
2020-03-16,16.0,25.0,6.8,15.4,25.5,5.1,43604.08,0.00,0.00,0.00,44310.32
